record_id,title,authors,year,venue,publication_type,doi,arxiv_id,source_url,citation_count,citation_date,domain_neurodivergent,domain_education,domain_adaptive,study_type,sample_size,population_type,input_signal,ai_method,prediction_target,evaluation_metrics,quality_rigor,quality_transfer,quality_repro_ethics,decision,decision_reason,dedup_group,reviewer,review_date,notes
R2NA023,"Neurovascular Shifts, Sensory Sensitivity, and PMDD in Autistic Women: Exploring Blood Flow Redirection, Mood Dysregulation, and Pain Tolerance during Menstruation",Hutson Piper; James Hutson,2024,Journal of Community Medicine and Health Solutions,journal,10.29328/journal.jcmhs.1001049,,https://doi.org/10.29328/journal.jcmhs.1001049,1,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA023,,,openalex-round2
R2NA024,Breaking the Cycle: Holistic Digital Solutions for Overlooked Challenges of Children with Special Needs in Socio-Economically Disadvantaged Communities,Neluwa-Liyanage R. Indika; Nawoda Hewage; Hapu-Arachchige Harshana; Udara D. Senarathne; Anusha Kaneshapillai; Shaampavei Mahendrarajah; Samaraweera-Arachchige Kumara,2025,Societies,journal,10.3390/soc15090234,,https://doi.org/10.3390/soc15090234,1,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA024,,,openalex-round2
R2NA025,Integrating AI into ADHD Therapy: Insights from ChatGPT-4o and Robotic Assistants,Jonnathan Berrezueta-Guzmán; Mohanad Kandil; Stefan Wagner,2025,Human-Centric Intelligent Systems,journal,10.1007/s44230-025-00099-1,,https://doi.org/10.1007/s44230-025-00099-1,3,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA025,,,openalex-round2
R2NA026,Females with ADHD: An expert consensus statement taking a lifespan approach providing guidance for the identification and treatment of attention-deficit/ hyperactivity disorder in girls and women,Susan Young; Nicoletta Adamo; Bryndís Björk Ásgeirsdóttir; Polly Branney; Michelle Beckett; William Colley; Sally Cubbin; Quinton Deeley,2020,BMC Psychiatry,journal,10.1186/s12888-020-02707-9,,https://doi.org/10.1186/s12888-020-02707-9,446,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA026,,,openalex-round2
R2NA027,"Disability digital divide: the use of the internet, smartphones, computers and tablets among people with disabilities in Sweden",Stefan Johansson; Jan Gulliksen; Catharina Gustavsson,2020,Universal Access in the Information Society,journal,10.1007/s10209-020-00714-x,,https://doi.org/10.1007/s10209-020-00714-x,200,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA027,,,openalex-round2
R2NA028,A Review of Machine Learning Methods of Feature Selection and Classification for Autism Spectrum Disorder,Md. Mokhlesur Rahman; Opeyemi Lateef Usman; Ravie Chandren Muniyandi; Shahnorbanun Sahran; Suziyani Mohamed; Rogayah A. Razak,2020,Brain Sciences,review_article,10.3390/brainsci10120949,,https://doi.org/10.3390/brainsci10120949,169,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA028,,,openalex-round2
R2NA029,A Review of Machine Learning and Deep Learning Approaches on Mental Health Diagnosis,Ngumimi Karen Iyortsuun; Soo-Hyung Kim; Min Jhon; Hyung-Jeong Yang; Sudarshan Pant,2023,Healthcare,review_article,10.3390/healthcare11030285,,https://doi.org/10.3390/healthcare11030285,250,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA029,,,openalex-round2
R2NA030,Guidance for identification and treatment of individuals with attention deficit/hyperactivity disorder and autism spectrum disorder based upon expert consensus,Susan Young; Jack Hollingdale; Michael Absoud; Patrick Bolton; Polly Branney; William Colley; Emily Craze; Mayuri Dave,2020,BMC Medicine,journal,10.1186/s12916-020-01585-y,,https://doi.org/10.1186/s12916-020-01585-y,155,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA030,,,openalex-round2
R2NA031,Augmented Reality for Learning of Children and Adolescents With Autism Spectrum Disorder (ASD): A Systematic Review,Kamran Khowaja; Bilikis Banire; Dena Al‐Thani; Mohammed Tahri Sqalli; Aboubakr Aqle; Asadullah Shah; Siti Salwah Salim,2020,IEEE Access,review_article,10.1109/access.2020.2986608,,https://doi.org/10.1109/access.2020.2986608,142,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA031,,,openalex-round2
R2NA032,ADHD and Technology Research – Investigated by Neurodivergent Readers,Katta Spiel; Eva Hornecker; Anna Williams; Judith Good,2022,CHI Conference on Human Factors in Computing Systems,journal,10.1145/3491102.3517592,,https://doi.org/10.1145/3491102.3517592,120,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA032,,,openalex-round2
R2NA033,Effectiveness of Virtual/Augmented Reality–Based Therapeutic Interventions on Individuals With Autism Spectrum Disorder: A Comprehensive Meta-Analysis,Behnam Karami; Roxana Koushki; Fariba Arabgol; Maryam Rahmani; Abdol‐Hossein Vahabie,2021,Frontiers in Psychiatry,journal,10.3389/fpsyt.2021.665326,,https://doi.org/10.3389/fpsyt.2021.665326,151,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA033,,,openalex-round2
R2NA034,Artificial intelligence in positive mental health: a narrative review,Anoushka Thakkar; Ankita Gupta; Avinash De Sousa,2024,Frontiers in Digital Health,review_article,10.3389/fdgth.2024.1280235,,https://doi.org/10.3389/fdgth.2024.1280235,189,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA034,,,openalex-round2
R2NA035,"A systematic review evaluating the implementation of technologies to assess, monitor and treat neurodevelopmental disorders: A map of the current evidence",Althea Valentine; Beverley J Brown; Madeleine J. Groom; Emma Young; Chris Hollis; Charlotte L Hall,2020,Clinical Psychology Review,review_article,10.1016/j.cpr.2020.101870,,https://doi.org/10.1016/j.cpr.2020.101870,102,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA035,,,openalex-round2
R2NA036,"Repeated stimulation of the dorsolateral-prefrontal cortex improves executive dysfunctions and craving in drug addiction: A randomized, double-blind, parallel-group study",Jaber Alizadehgoradel; Vahid Nejati; Fariba Sadeghi Movahed; Saeed Imani; Mina Taherifard; Mohsen Mosayebi-Samani; Carmelo M. Vicario; Michael A. Nitsche,2020,Brain stimulation,journal,10.1016/j.brs.2019.12.028,,https://doi.org/10.1016/j.brs.2019.12.028,134,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA036,,,openalex-round2
R2NA037,Understanding basic concepts of developmental diagnosis in children,Kelly Brown; Sonia Parikh; Dilip R. Patel,2020,Translational Pediatrics,journal,10.21037/tp.2019.11.04,,https://doi.org/10.21037/tp.2019.11.04,111,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA037,,,openalex-round2
R2NA038,"ToM &amp; ASD: The interconnection of Theory of Mind with the social-emotional, cognitive development of children with Autism Spectrum Disorder. The use of ICTs as an alternative form of intervention in ASD",Victoria Bamicha; Athanasios Drigas,2022,Technium Social Sciences Journal,journal,10.47577/tssj.v33i1.6845,,https://doi.org/10.47577/tssj.v33i1.6845,86,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA038,,,openalex-round2
R2NA039,"""Parents' views Questionnaire for the education of emotions in Autism Spectrum Disorder"" in a Greek context and the role of ICTs",Irene Chaidi; Athanasios Drigas,2022,Technium Social Sciences Journal,journal,10.47577/tssj.v33i1.6878,,https://doi.org/10.47577/tssj.v33i1.6878,82,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA039,,,openalex-round2
R2NA040,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder,Jonathan Thomas Megerian; Sangeeta Dey; Raun D. Melmed; Daniel L. Coury; Marc Lerner; Christopher J. Nicholls; Kristin Sohl; Rambod Rouhbakhsh,2022,npj Digital Medicine,journal,10.1038/s41746-022-00598-6,,https://doi.org/10.1038/s41746-022-00598-6,97,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA040,,,openalex-round2
R2NA041,Exploring sensory phenotypes in autism spectrum disorder,Nichole E. Scheerer; Kristina Curcin; Bobby Stojanoski; Evdokia Anagnostou; Rob Nicolson; Elizabeth Kelley; Stelios Georgiades; Xudong Liu,2021,Molecular Autism,journal,10.1186/s13229-021-00471-5,,https://doi.org/10.1186/s13229-021-00471-5,60,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA041,,,openalex-round2
R2NA042,Clinical practice guidelines on cognitive impairment and ADHD-Assessment and Management,Savita Malhotra; M. Thomas Kishore; Avinash De Sousa,2025,Indian Journal of Psychiatry,journal,10.4103/indianjpsychiatry.indianjpsychiatry_720_24,,https://doi.org/10.4103/indianjpsychiatry.indianjpsychiatry_720_24,1,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA042,,,openalex-round2
R2NA043,Cognitive training with fully immersive virtual reality in patients with neurological and psychiatric disorders: A systematic review of randomized controlled trials,Frida Simon Jahn; Marie Skovbye; Kia Obenhausen; Andreas Elleby Jespersen; Kamilla Woznica Miskowiak,2021,Psychiatry Research,review_article,10.1016/j.psychres.2021.113928,,https://doi.org/10.1016/j.psychres.2021.113928,91,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA043,,,openalex-round2
R2NA044,A Machine Learning Way to Classify Autism Spectrum Disorder,R. Sujatha; Aarthy Seshadri Lakshminarayanan; Jyotir Moy Chatterjee; Abdulellah A. Alaboudi; N. Z. Jhanjhi,2021,International Journal of Emerging Technologies in Learning (iJET),journal,10.3991/ijet.v16i06.19559,,https://doi.org/10.3991/ijet.v16i06.19559,56,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA044,,,openalex-round2
R2NA045,A Virtual Reality Based System for the Screening and Classification of Autism,Marta Robles; Negar Namdarian; Julia Otto; Evelyn Wassiljew; Nassir Navab; Christine M. Falter‐Wagner; Daniel Roth,2022,IEEE Transactions on Visualization and Computer Graphics,journal,10.1109/tvcg.2022.3150489,,https://doi.org/10.1109/tvcg.2022.3150489,59,2026-04-10,1,0,1,,,,,,,,,,,,,R2NA045,,,openalex-round2
R2EA001,Adapting gamified learning systems using educational data mining techniques,L. Daghestani; Lamiaa Fattouh Ibrahim; Reem S. Al‐Towirgi; Hesham A. Salman,2020,Computer Applications in Engineering Education,journal,10.1002/cae.22227,,https://doi.org/10.1002/cae.22227,79,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA001,,,openalex-round2
R2EA002,Student Performance Prediction Using Machine Learning Algorithms,Esmael Ahmed,2024,Applied Computational Intelligence and Soft Computing,journal,10.1155/2024/4067721,,https://doi.org/10.1155/2024/4067721,78,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA002,,,openalex-round2
R2EA003,"Investigating AI-Powered Tutoring Systems that Adapt to Individual Student Needs, Providing Personalized Guidance and Assessments",Mohammed Rizvi,2023,The Eurasia Proceedings of Educational and Social Sciences,journal,10.55549/epess.1381518,,https://doi.org/10.55549/epess.1381518,57,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA003,,,openalex-round2
R2EA004,Internet of Behaviour (IoB)-based AI models for personalized smart education systems,Ossama Embarak,2022,Procedia Computer Science,journal,10.1016/j.procs.2022.07.015,,https://doi.org/10.1016/j.procs.2022.07.015,52,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA004,,,openalex-round2
R2EA005,School Leadership and Management in the Age of Artificial Intelligence (AI): Recent Developments and Future Prospects,Turgut Karaköse; Tijen Tülübaş,2024,Educational Process International Journal,journal,10.22521/edupij.2024.131.1,,https://doi.org/10.22521/edupij.2024.131.1,38,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA005,,,openalex-round2
R2EA006,Towards effective teaching assistants: From intent-based chatbots to LLM-powered teaching assistants,Bashaer Alsafari; Eric Atwell; Aisha Walker; Martin Callaghan,2024,Natural Language Processing Journal,journal,10.1016/j.nlp.2024.100101,,https://doi.org/10.1016/j.nlp.2024.100101,54,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA006,,,openalex-round2
R2EA007,Artificial Intelligence in Education: A Review,Lijia Chen; Pingping Chen; Zhijian Lin,2020,IEEE Access,review_article,10.1109/access.2020.2988510,,https://doi.org/10.1109/access.2020.2988510,3211,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA007,,,openalex-round2
R2EA008,Interpretable Knowledge Tracing: Simple and Efficient Student Modeling with Causal Relations,Sein Minn; Jill-Jênn Vie; Koh Takeuchi; Hisashi Kashima; Feida Zhu,2022,Proceedings of the AAAI Conference on Artificial Intelligence,journal,10.1609/aaai.v36i11.21560,,https://doi.org/10.1609/aaai.v36i11.21560,42,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA008,,,openalex-round2
R2EA009,Artificial Intelligence in Educational Data Mining and Human-in-the-Loop Machine Learning and Machine Teaching: Analysis of Scientific Knowledge,Eloy López Menéses; Luis López-Catálan; Noelia Pelícano-Piris; Pedro C. Mellado-Moreno,2025,Applied Sciences,journal,10.3390/app15020772,,https://doi.org/10.3390/app15020772,23,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA009,,,openalex-round2
R2EA010,Research and Practice of Informatization Teaching Reform Based on Ubiquitous Learning Environment and Education Big Data,Liang Zhao; Guili Zhang; Shijiao Qiao,2021,Open Journal of Social Sciences,journal,10.4236/jss.2021.92023,,https://doi.org/10.4236/jss.2021.92023,23,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA010,,,openalex-round2
R2EA011,Learning Style Identification System: Design and Data Analysis.,Олена Глазунова; Наталія Морзе; Bella Golub; Олександр Буров; Tetyana Voloshyna; Oleksandra Parhomenko,2020,Digital Library NAES of Ukraine (National Academy of Educational Sciences of Ukraine),journal,,,https://openalex.org/W3110542288,16,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA011,,,openalex-round2
R2EA012,Data mining of students’ behavior in E-learning system,O M Gushchina; A V Ochepovsky,2020,Journal of Physics Conference Series,journal,10.1088/1742-6596/1553/1/012027,,https://doi.org/10.1088/1742-6596/1553/1/012027,13,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA012,,,openalex-round2
R2EA013,Improving AEH Courses through Log Analysis,Álvaro Ortigosa; César Vialardi; Javier Bravo,2020,Biblos-e Archivo (Universidad Autónoma de Madrid),journal,10.3217/jucs-014-17-2777,,http://hdl.handle.net/10486/666287,7,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA013,,,openalex-round2
R2EA014,"Thematic evolution of smart learning environments, insights and directions from a 20-year research milestones: A bibliometric analysis",Della Maulidiya; Budi Nugroho; Harry Budi Santoso; Zainal A. Hasibuan,2024,Heliyon,journal,10.1016/j.heliyon.2024.e26191,,https://doi.org/10.1016/j.heliyon.2024.e26191,11,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA014,,,openalex-round2
R2EA015,Design of an Intelligent Tutor System for the Personalization of Learning Activities Using Case-Based Reasoning and Multi-Agent System,Lamya Anoir; Chelliq Ikram; Maha Khaldi; Mohamed Khaldi,2024,International Journal of Computing and Digital Systems,journal,10.12785/ijcds/160136,,https://doi.org/10.12785/ijcds/160136,9,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA015,,,openalex-round2
R2EA016,"Vision, challenges, roles and research issues of Artificial Intelligence in Education",Gwo‐Jen Hwang; Haoran Xie; Benjamin W. Wah; Dragan Gašević,2020,Computers and Education Artificial Intelligence,journal,10.1016/j.caeai.2020.100001,,https://doi.org/10.1016/j.caeai.2020.100001,1162,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA016,,,openalex-round2
R2EA017,"ChatGPT Utility in Healthcare Education, Research, and Practice: Systematic Review on the Promising Perspectives and Valid Concerns",Malik Sallam,2023,Healthcare,review_article,10.3390/healthcare11060887,,https://doi.org/10.3390/healthcare11060887,2586,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA017,,,openalex-round2
R2EA018,The Role of Artificial Intelligence in the Education of Students with Special Needs,Ayşe Alkan,2024,International Journal of Technology in Education and Science,journal,10.46328/ijtes.569,,https://doi.org/10.46328/ijtes.569,9,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA018,,,openalex-round2
R2EA019,Adaptive Learning Systems based on ILOs of Courses,Marwa Hussien Mohamed; Lamiaa Fattouh Ibrahim; Khaled Elmenshawy; Haitham Rizk Fadlallah,2023,WSEAS TRANSACTIONS ON SYSTEMS AND CONTROL,journal,10.37394/23203.2023.18.1,,https://doi.org/10.37394/23203.2023.18.1,6,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA019,,,openalex-round2
R2EA020,A Review of Artificial Intelligence (AI) in Education from 2010 to 2020,Xuesong Zhai; Xiaoyan Chu; Ching Sing Chai; Morris Siu–Yung Jong; Andreja Istenič Starčič; Michael Spector; Jia Liu; Yuan Jing,2021,Complexity,review_article,10.1155/2021/8812542,,https://doi.org/10.1155/2021/8812542,1051,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA020,,,openalex-round2
R2EA021,APPLICATION OF ARTIFICIAL INTELLIGENCE IN HIGHER EDUCATION INSTITUTIONS: FOREIGN EXPERIENCE,Natalia Bobro,2024,Three Seas Economic Journal,journal,10.30525/2661-5150/2024-5-3,,https://doi.org/10.30525/2661-5150/2024-5-3,11,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA021,,,openalex-round2
R2EA022,Understanding Data Science Instruction in Multiple STEM Disciplines,C. R. Snyder; Dawit M. Asamen; Mohammad Yunus Naseri; Niroj Aryal; Gautam Biswas; Abhishek Dubey; Erin Henrick; Erin R. Hotchkiss,2024,2021 ASEE Virtual Annual Conference Content Access Proceedings,journal,10.18260/1-2--37955,,https://doi.org/10.18260/1-2--37955,6,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA022,,,openalex-round2
R2EA023,Artificial intelligence in higher education: the state of the field,Helen Crompton; Diane Burke,2023,International Journal of Educational Technology in Higher Education,journal,10.1186/s41239-023-00392-8,,https://doi.org/10.1186/s41239-023-00392-8,1191,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA023,,,openalex-round2
R2EA024,New Framework of Educational Data Mining to Predict Student Learning Performance,Agung Triayudi; Rima Tamara Aldisa; S Sumiati,2024,Journal of Wireless Mobile Networks Ubiquitous Computing and Dependable Applications,journal,10.58346/jowua.2024.i1.009,,http://doi.org/10.58346/jowua.2024.i1.009,4,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA024,,,openalex-round2
R2EA025,Construction and Application of Farmers’ Practical Teaching System in Vocational Education Based on Big Data Mining Technology,Wei Peng; Zhibin Tang,2022,Computational Intelligence and Neuroscience,journal,10.1155/2022/6075719,,https://doi.org/10.1155/2022/6075719,6,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA025,,,openalex-round2
R2EA026,Unveiling the Evolution of Educational Technologies: A Patent-Based Clustering and Life Cycle Analysis,Navid Mohammadi; Mehrdad Maghsoudi; Mohammad Sabet; Mahdi Soghi,2025,IEEE Access,journal,10.1109/access.2025.3554741,,https://doi.org/10.1109/access.2025.3554741,5,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA026,,,openalex-round2
R2EA027,Adaptive Learning Using Artificial Intelligence in e-Learning: A Literature Review,Ilie Gligorea; Marius Cioca; Romana Oancea; Andra-Teodora Gorski; Hortensia Gorski; Paul Tudorache,2023,Education Sciences,review_article,10.3390/educsci13121216,,https://doi.org/10.3390/educsci13121216,701,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA027,,,openalex-round2
R2EA028,Smart Tutors: improving the quality of higher education through AI,Dalía Rodríguez Cairo; Yisel Ramírez Echavarría,2023,LatIA,journal,10.62486/latia20238,,https://doi.org/10.62486/latia20238,4,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA028,,,openalex-round2
R2EA029,The Promises and Challenges of Artificial Intelligence for Teachers: a Systematic Review of Research,İsmail Çelik; Muhterem Dindar; Hanni Muukkonen; Sanna Järvelä,2022,TechTrends,review_article,10.1007/s11528-022-00715-y,,https://doi.org/10.1007/s11528-022-00715-y,727,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA029,,,openalex-round2
R2EA030,Optimizing learning outcomes: a deep dive into hybrid AI models for adaptive educational feedback,Hafiz Muhammad Qadir; Muhammad Taseer Suleman; Rafaqat Alam Khan; Muhammad Sohaib; Md Junayed Hasan; Syed Abid Hussain,2025,Journal Of Big Data,journal,10.1186/s40537-025-01187-6,,https://doi.org/10.1186/s40537-025-01187-6,4,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA030,,,openalex-round2
R2EA031,New Era of Artificial Intelligence in Education: Towards a Sustainable Multifaceted Revolution,Firuz Kamalov; David Santandreu Calonge; Ikhlaas Gurrib,2023,Sustainability,journal,10.3390/su151612451,,https://doi.org/10.3390/su151612451,853,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA031,,,openalex-round2
R2EA032,Leveraging AI-Generated Virtual Speakers to Enhance Multilingual E-Learning Experiences,Sergio Miranda; Rosa Vegliante,2025,Information,journal,10.3390/info16020132,,https://doi.org/10.3390/info16020132,7,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA032,,,openalex-round2
R2EA033,Influences of the Industry 4.0 Revolution on the Human Capital Development and Consumer Behavior: A Systematic Review,Violeta Sima; Ileana Georgiana Gheorghe; J. Subić; Dumitru Nancu,2020,Sustainability,review_article,10.3390/su12104035,,https://doi.org/10.3390/su12104035,745,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA033,,,openalex-round2
R2EA034,"A Survey of Ensemble Learning: Concepts, Algorithms, Applications, and Prospects",Ibomoiye Domor Mienye; Yanxia Sun,2022,IEEE Access,journal,10.1109/access.2022.3207287,,https://doi.org/10.1109/access.2022.3207287,1079,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA034,,,openalex-round2
R2EA035,Analysing the Intersection of Education and Data Science: Enhancing Learning Outcomes through Information Systems -An Analytical Study,Thejasvi Sheshadri; Karthik Reddy; Jaladi Santosh Rupa; S. Thamarai Selvi; S. Ramesh Babu; J Bamini; T.A. Shwetha,2025,Indian Journal of Information Sources and Services,journal,10.51983/ijiss-2025.ijiss.15.1.03,,https://doi.org/10.51983/ijiss-2025.ijiss.15.1.03,3,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA035,,,openalex-round2
R2EA036,Personalized College English Learning Based on Artificial Intelligence: Algorithm-Driven Adaptive Learning Method,Zhaoxing Zhou; Wenzhen Li,2024,International Journal of High Speed Electronics and Systems,journal,10.1142/s0129156425401020,,https://doi.org/10.1142/s0129156425401020,3,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA036,,,openalex-round2
R2EA037,Identifying Student Learning Styles Using Support Vector Machine in Felder-Silverman Model,Andhika Rafi Hananto,2024,Journal of Applied Data Sciences,journal,10.47738/jads.v5i3.337,,https://doi.org/10.47738/jads.v5i3.337,3,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA037,,,openalex-round2
R2EA038,Adaptive Weight Deep Convolutional Neural Network (AWDCNN) Classifier for Predicting Student’s Performance in Job Placement Process,T. Kavipriya; M. Sengaliappan,2021,Annals of the Romanian Society for Cell Biology,journal,,,http://annalsofrscb.ro/index.php/journal/article/view/719,4,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA038,,,openalex-round2
R2EA039,Practical and ethical challenges of large language models in education: A systematic scoping review,Lixiang Yan; Lele Sha; Linxuan Zhao; Yuheng Li; Roberto Martínez‐Maldonado; Guanliang Chen; Xinyu Li; Yueqiao Jin,2023,British Journal of Educational Technology,journal,10.1111/bjet.13370,,https://doi.org/10.1111/bjet.13370,598,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA039,,,openalex-round2
R2EA040,Developing an Early Warning System with Personalized Interventions to Enhance Academic Outcomes for At-Risk Students in Taiwanese Higher Education,Yu-Ming Chang; F P Chen; Chien-I Lee,2025,Education Sciences,journal,10.3390/educsci15101321,,https://doi.org/10.3390/educsci15101321,4,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA040,,,openalex-round2
R2EA041,"A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",Melissa Bond; Hassan Khosravi; Maarten de Laat; Nina Bergdahl; Violeta Negrea; Emily Oxley; Phuong Pham; Sin Wang Chong,2024,International Journal of Educational Technology in Higher Education,journal,10.1186/s41239-023-00436-z,,https://doi.org/10.1186/s41239-023-00436-z,455,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA041,,,openalex-round2
R2EA042,A Framework for Dynamic User Modeling Integrating Data Stream Mining and Process Mining in Educational Contexts,María Yesenia Zavaleta-Sánchez; Edgard Benítez–Guerrero; Guillermo Molero–Castillo; Carmen Mezura-Godoy; Luis G. Montané-Jiménez,2025,IEEE Access,journal,10.1109/access.2025.3611957,,https://doi.org/10.1109/access.2025.3611957,2,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA042,,,openalex-round2
R2EA043,Tackling Climate Change with Machine Learning,Lynn H. Kaack; David Rolnick; Priya L. Donti; Kelly Kochanski; Alexandre Lacoste; Kris Sankaran; Andrew Slavin Ross; Nikola Milojevic-Dupont,2022,OPUS 4 (Zuse Institute Berlin),journal,10.1145/3485128,,https://opus4.kobv.de/opus4-hsog/frontdoor/index/index/docId/4117,789,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA043,,,openalex-round2
R2EA044,Timetable Model For Self Regulated Learning Based On Student Agent Level Restrictions Resolving,Dmitrii Klimov; M. Ya. Rabovskaya; Vladislav R. Kozlov; Alexey Syskov,2021,"2021 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT)",journal,10.1109/usbereit51232.2021.9455024,,https://doi.org/10.1109/usbereit51232.2021.9455024,2,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA044,,,openalex-round2
R2EA045,Artificial Intelligence in Professional and Vocational Training,Solange Ciavaldini-Cartaut; Jean-François Métral; Paul Olry; Dominique Guidoni-Stoltz; Charles-Antoine Gagneur,2024,Palgrave studies in creativity and culture,journal,10.1007/978-3-031-55272-4_11,,https://doi.org/10.1007/978-3-031-55272-4_11,3,2026-04-10,0,1,1,,,,,,,,,,,,,R2EA045,,,openalex-round2
